,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
1267,ASCOTT SINGAPORE RAFFLES PLACE,2,FINLAYSON GREEN,ASCOTT SINGAPORE RAFFLES PLACE,2 FINLAYSON GREEN ASCOTT SINGAPORE RAFFLES PLACE SINGAPORE 049247,049247,30030.0908345245,29391.8359457422,1.2820837651092,103.851559731294,103.851559731294,Raffles Place
1268,DBS RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,DBS RAFFLES PLACE MRT STATION,5 RAFFLES PLACE DBS RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1269,UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE,5,RAFFLES PLACE,UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE,5 RAFFLES PLACE UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1270,OCBC RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,OCBC RAFFLES PLACE MRT STATION,5 RAFFLES PLACE OCBC RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1271,OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE,5,RAFFLES PLACE,OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE,5 RAFFLES PLACE OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1272,RAFFLES PLACE,5,RAFFLES PLACE,RAFFLES PLACE,5 RAFFLES PLACE RAFFLES PLACE SINGAPORE 048618,048618,30019.3313532807,29596.3437267561,1.28393326234538,103.851463066212,103.851463066212,Raffles Place
1273,RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,RAFFLES PLACE MRT STATION,5 RAFFLES PLACE RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3313532807,29596.3437267561,1.28393326234538,103.851463066212,103.851463066212,Raffles Place
1274,RAFFLES PLACE MRT STATION (EW14 / NS26),5,RAFFLES PLACE,RAFFLES PLACE MRT STATION (EW14 / NS26),5 RAFFLES PLACE RAFFLES PLACE MRT STATION (EW14 / NS26) SINGAPORE 048618,048618,30019.180527918,29617.6125848945,1.28412561043658,103.851461712342,103.851461712342,Raffles Place
1275,PROMENADE JETTY,,NIL,PROMENADE JETTY,PROMENADE JETTY,NIL,31231.7865103027,30091.5953169018,1.2884120422216,103.862357502783,103.862357502783,Promenade
1276,PROMENADE MRT STATION (CC4),2,TEMASEK AVENUE,PROMENADE MRT STATION (CC4),2 TEMASEK AVENUE PROMENADE MRT STATION (CC4) SINGAPORE 039193,039193,31008.3618750935,30709.2578067128,1.29399798636232,103.860350000188,103.860350000188,Promenade
1277,PROMENADE MRT STATION (DT15),10,TEMASEK AVENUE,PROMENADE MRT STATION (DT15),10 TEMASEK AVENUE PROMENADE MRT STATION (DT15) SINGAPORE 039194,039194,31068.6608139481,30586.9369543009,1.29289175383295,103.860891800025,103.860891800025,Promenade
1278,PROMENADE MRT STATION EXIT A,,NIL,PROMENADE MRT STATION EXIT A,PROMENADE MRT STATION EXIT A,NIL,31041.5772339934,30456.0419085324,1.29170798782006,103.860648429929,103.860648429929,Promenade
1279,PROMENADE MRT STATION EXIT B,,NIL,PROMENADE MRT STATION EXIT B,PROMENADE MRT STATION EXIT B,NIL,30983.999235536,30694.0573463626,1.2938605210942,103.860131090003,103.860131090003,Promenade
1280,PROMENADE MRT STATION EXIT C,,NIL,PROMENADE MRT STATION EXIT C,PROMENADE MRT STATION EXIT C,NIL,30993.7847233322,30722.2220684271,1.29411523197512,103.860219019476,103.860219019476,Promenade
1281,BEDOK BEACON,222,BEDOK NORTH DRIVE,BEDOK BEACON,222 BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 460222,460222,38526.0049489252,34081.310900975,1.32449197461735,103.927900348438,103.927900348438,Bedok
1282,BEDOK BEACON,222C,BEDOK NORTH DRIVE,BEDOK BEACON,222C BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 463222,463222,38544.0142781651,34041.0611718558,1.3241279645869,103.9280621579,103.9280621579,Bedok
1283,BEDOK BEACON,222B,BEDOK NORTH DRIVE,BEDOK BEACON,222B BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 462222,462222,38529.5289291972,34091.050260365,1.32458005260143,103.927932016592,103.927932016592,Bedok
1284,BEDOK BEACON,,NIL,BEDOK BEACON,BEDOK BEACON,NIL,38521.3824224519,34087.7710572761,1.32455039950014,103.927858814824,103.927858814824,Bedok
1285,BEDOK BEACON,223,BEDOK NORTH DRIVE,BEDOK BEACON,223 BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 460223,460223,38489.7524097357,34100.2277854402,1.32466306448194,103.927574606795,103.927574606795,Bedok
1286,BEDOK BEACON,222A,BEDOK NORTH DRIVE,BEDOK BEACON,222A BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 461222,461222,38511.5312833991,34137.9944199789,1.32500460459969,103.92777031436,103.92777031436,Bedok
1287,BEDOK CAMP,768,UPPER EAST COAST ROAD,BEDOK CAMP,768 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 465557,465557,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1288,BEDOK CAMP,762,UPPER EAST COAST ROAD,BEDOK CAMP,762 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 466634,466634,41426.580228976,33357.212801965,1.3179423633236,103.953963214129,103.953963214129,Bedok
1289,BEDOK CAMP,764,UPPER EAST COAST ROAD,BEDOK CAMP,764 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 466635,466635,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1290,BEDOK CAMP,766,UPPER EAST COAST ROAD,BEDOK CAMP,766 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 465556,465556,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1291,KAKI BUKIT ROAD 1,,KAKI BUKIT ROAD 1,NIL,KAKI BUKIT ROAD 1,NIL,35640.8141434323,35190.1550873071,1.33452082054347,103.90197566094,103.90197566094,Kaki Bukit
1292,KAKI BUKIT AVENUE 1,,KAKI BUKIT AVENUE 1,NIL,KAKI BUKIT AVENUE 1,NIL,36297.1818769602,35228.2179626046,1.33486485041666,103.907873107727,103.907873107727,Kaki Bukit
1293,KAKI BUKIT ROAD 2,,KAKI BUKIT ROAD 2,NIL,KAKI BUKIT ROAD 2,NIL,35334.4342635981,35446.1551464242,1.33683947319672,103.899217819625,103.899217819625,Kaki Bukit
1294,KAKI BUKIT AVENUE 2,,KAKI BUKIT AVENUE 2,NIL,KAKI BUKIT AVENUE 2,NIL,35501.3977008454,35390.7252439767,1.33633607789932,103.900723854116,103.900723854116,Kaki Bukit
1295,KAKI BUKIT AVENUE 3,,KAKI BUKIT AVENUE 3,NIL,KAKI BUKIT AVENUE 3,NIL,36380.9973081648,35505.6626326465,1.33737405962636,103.908627057171,103.908627057171,Kaki Bukit
1296,KAKI BUKIT ROAD 3,,KAKI BUKIT ROAD 3,NIL,KAKI BUKIT ROAD 3,NIL,35876.4363075119,35432.6577120593,1.33671090147006,103.90409562478,103.90409562478,Kaki Bukit
1297,KAKI BUKIT AVENUE 4,,KAKI BUKIT AVENUE 4,NIL,KAKI BUKIT AVENUE 4,NIL,36084.5767182954,35695.4225392075,1.33909016047704,103.905963329416,103.905963329416,Kaki Bukit
1298,KAKI BUKIT ROAD 4,,KAKI BUKIT ROAD 4,NIL,KAKI BUKIT ROAD 4,NIL,36776.9807507342,35755.7085934154,1.33963631082976,103.912184418764,103.912184418764,Kaki Bukit
