,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
1389,UPPER THOMSON ROAD 15KM,,NIL,UPPER THOMSON ROAD 15KM,UPPER THOMSON ROAD 15KM,NIL,26179.9955570819,42589.0191168394,1.40143441170376,103.816964341572,103.816964341572,Upper Thomson
1390,UPPER THOMSON MRT STATION EXIT 2,,NIL,UPPER THOMSON MRT STATION EXIT 2,UPPER THOMSON MRT STATION EXIT 2,NIL,27829.0403487589,37530.4422935452,1.35568650990792,103.831782395097,103.831782395097,Upper Thomson
1391,TANJONG PAGAR DRIVE 1,,TANJONG PAGAR DRIVE 1,NIL,TANJONG PAGAR DRIVE 1,NIL,29975.9574318128,27724.5375362425,1.26700531130052,103.851073218614,103.851073218614,Tanjong Pagar
1392,TANJONG PAGAR DRIVE 2,,TANJONG PAGAR DRIVE 2,NIL,TANJONG PAGAR DRIVE 2,NIL,29606.5172982797,27527.9856424466,1.26522747120681,103.847753941111,103.847753941111,Tanjong Pagar
1393,TANJONG PAGAR TERMINAL AVENUE,,TANJONG PAGAR TERMINAL AVENUE,NIL,TANJONG PAGAR TERMINAL AVENUE,NIL,29362.7351379456,28144.0667106905,1.27080055511254,103.845564385497,103.845564385497,Tanjong Pagar
1394,TANJONG PAGAR TERMINAL STREET B,,TANJONG PAGAR TERMINAL STREET B,NIL,TANJONG PAGAR TERMINAL STREET B,NIL,29877.4737379347,28369.4066518788,1.27283728259354,103.850188342966,103.850188342966,Tanjong Pagar
1395,TANJONG PAGAR TERMINAL STREET CG,,TANJONG PAGAR TERMINAL STREET CG,NIL,TANJONG PAGAR TERMINAL STREET CG,NIL,29638.3576793569,27850.2535451191,1.26814233136053,103.848039709604,103.848039709604,Tanjong Pagar
1396,TANJONG PAGAR TERMINAL STREET DE,,TANJONG PAGAR TERMINAL STREET DE,NIL,TANJONG PAGAR TERMINAL STREET DE,NIL,29904.0716885207,27421.531844778,1.26426503322385,103.850427283008,103.850427283008,Tanjong Pagar
1397,TANJONG PAGAR TERMINAL STREET DF,,TANJONG PAGAR TERMINAL STREET DF,NIL,TANJONG PAGAR TERMINAL STREET DF,NIL,29753.5661609589,27611.2475083086,1.26598094611403,103.84907494538,103.84907494538,Tanjong Pagar
1398,TANJONG PAGAR TERMINAL STREET E,,TANJONG PAGAR TERMINAL STREET E,NIL,TANJONG PAGAR TERMINAL STREET E,NIL,29916.3292146741,27296.7029238829,1.26313611543628,103.850537405082,103.850537405082,Tanjong Pagar
1399,TANJONG PAGAR TERMINAL STREET H,,TANJONG PAGAR TERMINAL STREET H,NIL,TANJONG PAGAR TERMINAL STREET H,NIL,29249.8889323191,28314.4318984611,1.27234013185983,103.844548967157,103.844548967157,Tanjong Pagar
1400,TANJONG PAGAR TERMINAL STREET HW,,TANJONG PAGAR TERMINAL STREET HW,NIL,TANJONG PAGAR TERMINAL STREET HW,NIL,29448.4740329203,28060.281390225,1.27004180655303,103.846333516036,103.846333516036,Tanjong Pagar
1401,THANGGAM LRT STATION (SW4),40,FERNVALE ROAD,THANGGAM LRT STATION (SW4),40 FERNVALE ROAD THANGGAM LRT STATION (SW4) SINGAPORE 797699,797699,32709.2687078444,42133.9003911279,1.39731815581938,103.875635154729,103.875635154729,Thanggam
1402,LORONG CHUAN,,LORONG CHUAN,NIL,LORONG CHUAN,NIL,31217.3516388113,37042.259290819,1.35126030066693,103.86221896883,103.86221896883,Lorong Chuan
1403,LORONG CHUAN MRT STATION,150,SERANGOON AVENUE 3,LORONG CHUAN MRT STATION,150 SERANGOON AVENUE 3 LORONG CHUAN MRT STATION SINGAPORE 554533,554533,31504.881845098,37071.0015116353,1.35153128621585,103.864812169514,103.864812169514,Lorong Chuan
1404,LORONG CHUAN MRT STATION (CC14),150,SERANGOON AVENUE 3,LORONG CHUAN MRT STATION (CC14),150 SERANGOON AVENUE 3 LORONG CHUAN MRT STATION (CC14) SINGAPORE 554533,554533,31431.4054671209,37079.9443690311,1.35161217074555,103.864151938651,103.864151938651,Lorong Chuan
1405,OCBC LORONG CHUAN MRT STATION,150,SERANGOON AVENUE 3,OCBC LORONG CHUAN MRT STATION,150 SERANGOON AVENUE 3 OCBC LORONG CHUAN MRT STATION SINGAPORE 554533,554533,31408.4577044621,37082.9414139763,1.35163927757418,103.863945738773,103.863945738773,Lorong Chuan
1406,UOB LORONG CHUAN MRT CIRCLE LINE STATION,150,SERANGOON AVENUE 3,UOB LORONG CHUAN MRT CIRCLE LINE STATION,150 SERANGOON AVENUE 3 UOB LORONG CHUAN MRT CIRCLE LINE STATION SINGAPORE 554533,554533,31408.4577044621,37082.9414139763,1.35163927757418,103.863945738773,103.863945738773,Lorong Chuan
1407,CALTEX LORONG CHUAN,277,LORONG CHUAN,CALTEX LORONG CHUAN,277 LORONG CHUAN CALTEX LORONG CHUAN SINGAPORE 556771,556771,31849.3407012681,37767.6509382706,1.35783149212489,103.867907440168,103.867907440168,Lorong Chuan
1408,OCBC LORONG CHUAN - ESSO STATION,384,LORONG CHUAN,OCBC LORONG CHUAN - ESSO STATION,384 LORONG CHUAN OCBC LORONG CHUAN - ESSO STATION SINGAPORE 556810,556810,31877.2476006476,38281.0181890838,1.36247419809333,103.86815826856,103.86815826856,Lorong Chuan
1409,ESSO LORONG CHUAN,384,LORONG CHUAN,ESSO LORONG CHUAN,384 LORONG CHUAN ESSO LORONG CHUAN SINGAPORE 556810,556810,31877.1366987554,38281.679362921,1.36248017752714,103.868157272118,103.868157272118,Lorong Chuan
1410,DBS EXXONMOBIL LORONG CHUAN,384,LORONG CHUAN,DBS EXXONMOBIL LORONG CHUAN,384 LORONG CHUAN DBS EXXONMOBIL LORONG CHUAN SINGAPORE 556810,556810,31877.2476006476,38281.0181890838,1.36247419809333,103.86815826856,103.86815826856,Lorong Chuan
1411,LORONG CHUAN MRT STATION EXIT A,,NIL,LORONG CHUAN MRT STATION EXIT A,LORONG CHUAN MRT STATION EXIT A,NIL,31517.8352103382,37060.5860865619,1.35143709131033,103.864928562503,103.864928562503,Lorong Chuan
1412,ORCHARD 22,22,ORCHARD ROAD,ORCHARD 22,22 ORCHARD ROAD ORCHARD 22 SINGAPORE 238885,238885,29483.4266525954,31269.9380022548,1.29906869032036,103.846647830444,103.846647830444,Orchard
1413,ORCHARD BEL AIR,,NIL,ORCHARD BEL AIR,ORCHARD BEL AIR,NIL,27076.4526311476,31636.6964927483,1.30238554650367,103.825020082613,103.825020082613,Orchard
1414,ORCHARD BEL AIR,245,ORCHARD BOULEVARD,ORCHARD BEL AIR,245 ORCHARD BOULEVARD ORCHARD BEL AIR SINGAPORE 248648,248648,27071.2615811359,31629.2464523073,1.30231817080686,103.824973438871,103.824973438871,Orchard
1415,ORCHARD BOULEVARD MRT STATION (TE13),20,ORCHARD BOULEVARD,ORCHARD BOULEVARD MRT STATION (TE13),20 ORCHARD BOULEVARD ORCHARD BOULEVARD MRT STATION (TE13) SINGAPORE 248654,248654,26948.2945375377,31640.7552477568,1.30242224836722,103.823868523249,103.823868523249,Orchard
1416,ORCHARD BOULEVARD MRT STATION EXIT 1,,NIL,ORCHARD BOULEVARD MRT STATION EXIT 1,ORCHARD BOULEVARD MRT STATION EXIT 1,NIL,26924.0187065573,31773.5363218598,1.30362307278619,103.82365038919,103.82365038919,Orchard
1417,ORCHARD BOULEVARD MRT STATION EXIT 2,,NIL,ORCHARD BOULEVARD MRT STATION EXIT 2,ORCHARD BOULEVARD MRT STATION EXIT 2,NIL,26951.5984998364,31645.9053149186,1.30246882387243,103.823898210692,103.823898210692,Orchard
1418,ORCHARD BUILDING,1,GRANGE ROAD,ORCHARD BUILDING,1 GRANGE ROAD ORCHARD BUILDING SINGAPORE 239693,239693,28449.6799671808,31527.5861623641,1.30139880165788,103.83735915836,103.83735915836,Orchard
1419,ORCHARD CENTRAL,181,ORCHARD ROAD,ORCHARD CENTRAL,181 ORCHARD ROAD ORCHARD CENTRAL SINGAPORE 238896,238896,28680.6729301102,31465.6765127573,1.30083890839245,103.839434733899,103.839434733899,Orchard
1420,ORCHARD COURT,19,OXLEY ROAD,ORCHARD COURT,19 OXLEY ROAD ORCHARD COURT SINGAPORE 238619,238619,28931.372469198,31225.6489199046,1.2986681768518,103.841687375699,103.841687375699,Orchard
1421,ORCHARD COURT,27,OXLEY ROAD,ORCHARD COURT,27 OXLEY ROAD ORCHARD COURT SINGAPORE 238621,238621,28899.9925002949,31197.9123384692,1.29841733789337,103.841405411908,103.841405411908,Orchard
1422,PRO-TEACH SCHOOLCARE (SOUTH VIEW PRIMARY),6,CHOA CHU KANG CENTRAL,PRO-TEACH SCHOOLCARE (SOUTH VIEW PRIMARY),6 CHOA CHU KANG CENTRAL PRO-TEACH SCHOOLCARE (SOUTH VIEW PRIMARY) SINGAPORE 689762,689762,18410.9318699865,40377.3373044748,1.38143123987698,103.747153671,103.747153671,South View
1423,SOUTH VIEW PRIMARY SCHOOL,6,CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,6 CHOA CHU KANG CENTRAL SOUTH VIEW PRIMARY SCHOOL SINGAPORE 689762,689762,18313.2418920035,40403.3706761971,1.38166664389749,103.746275846011,103.746275846011,South View
1424,SOUTH VIEW LRT STATION (BP2),50,CHOA CHU KANG WAY,SOUTH VIEW LRT STATION (BP2),50 CHOA CHU KANG WAY SOUTH VIEW LRT STATION (BP2) SINGAPORE 688265,688265,18203.72427563,40252.0686228592,1.38029828742399,103.745291799824,103.745291799824,South View
1425,BUKIT PANJANG ROAD,,BUKIT PANJANG ROAD,NIL,BUKIT PANJANG ROAD,NIL,20974.6897932912,40044.3101487736,1.37841871333605,103.770193380673,103.770193380673,Bukit Panjang
1426,BUKIT PANJANG LINK,,BUKIT PANJANG LINK,NIL,BUKIT PANJANG LINK,NIL,20069.900711932,39455.7047490107,1.37309631950666,103.762061091779,103.762061091779,Bukit Panjang
1427,BUKIT PANJANG RING ROAD,,BUKIT PANJANG RING ROAD,NIL,BUKIT PANJANG RING ROAD,NIL,20343.7696099458,40931.390294712,1.38644246299785,103.764521501501,103.764521501501,Bukit Panjang
1428,DBS BUKIT PANJANG PLAZA,1,JELEBU ROAD,DBS BUKIT PANJANG PLAZA,1 JELEBU ROAD DBS BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20291.4358726144,40276.7802220006,1.38052239451717,103.764051414862,103.764051414862,Bukit Panjang
1429,UOB BUKIT PANJANG BRANCH,1,JELEBU ROAD,UOB BUKIT PANJANG BRANCH,1 JELEBU ROAD UOB BUKIT PANJANG BRANCH SINGAPORE 677743,677743,20281.4682926284,40276.2205972504,1.38051733084719,103.763961848957,103.763961848957,Bukit Panjang
1430,BUKIT PANJANG PLAZA,1,JELEBU ROAD,BUKIT PANJANG PLAZA,1 JELEBU ROAD BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20325.461808118,40210.2194124069,1.37992045176243,103.764357180314,103.764357180314,Bukit Panjang
1431,BUKIT PANJANG PUBLIC LIBRARY,1,JELEBU ROAD,BUKIT PANJANG PUBLIC LIBRARY,1 JELEBU ROAD BUKIT PANJANG PUBLIC LIBRARY SINGAPORE 677743,677743,20351.9228967195,40162.4047455806,1.37948804026655,103.764594965051,103.764594965051,Bukit Panjang
1432,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,1,SEGAR ROAD,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,1 SEGAR ROAD NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG SINGAPORE 677738,677738,21144.825419616,40980.744209582,1.38688900135978,103.771719585228,103.771719585228,Bukit Panjang
1433,OCBC BUKIT PANJANG PLAZA,1,JELEBU ROAD,OCBC BUKIT PANJANG PLAZA,1 JELEBU ROAD OCBC BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20327.7526101982,40206.06861246,1.37988291404114,103.764377765935,103.764377765935,Bukit Panjang
1434,CITIBANK BUKIT PANJANG PLAZA,1,JELEBU ROAD,CITIBANK BUKIT PANJANG PLAZA,1 JELEBU ROAD CITIBANK BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20336.8917857371,40207.3985271286,1.37989494369864,103.764459887796,103.764459887796,Bukit Panjang
1435,MARINE TERRACE,,MARINE TERRACE,NIL,MARINE TERRACE,NIL,37103.1774110893,31932.0426574553,1.30505538445498,103.915113572222,103.915113572222,Marine Terrace
1436,MARINE TERRACE WALK,1,MARINE TERRACE,MARINE TERRACE WALK,1 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440001,440001,37492.7093472723,31907.0427379236,1.30482902187779,103.918614976369,103.918614976369,Marine Terrace
1437,MARINE TERRACE WALK,2,MARINE TERRACE,MARINE TERRACE WALK,2 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440002,440002,37443.6437652148,31867.0785266943,1.3044676150311,103.918174087572,103.918174087572,Marine Terrace
1438,MARINE TERRACE WALK,3,MARINE TERRACE,MARINE TERRACE WALK,3 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440003,440003,37394.5969493082,31827.0986669175,1.30410606657184,103.917733367516,103.917733367516,Marine Terrace
1439,MARINE TERRACE WALK,4,MARINE TERRACE,MARINE TERRACE WALK,4 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440004,440004,37394.8052233038,31936.8873028159,1.30509895516827,103.917735272038,103.917735272038,Marine Terrace
1440,MARINE TERRACE WALK,5,MARINE TERRACE,MARINE TERRACE WALK,5 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440005,440005,37338.468000303,31877.6679018699,1.30456341339138,103.91722903852,103.91722903852,Marine Terrace
1441,MARINE TERRACE WALK,6,MARINE TERRACE,MARINE TERRACE WALK,6 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440006,440006,37256.8172084987,31791.6409952473,1.30378544168669,103.916495343331,103.916495343331,Marine Terrace
1442,MARINE TERRACE WALK,7,MARINE TERRACE,MARINE TERRACE WALK,7 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440007,440007,37343.6304168012,31826.1986484211,1.30409794254107,103.917275409766,103.917275409766,Marine Terrace
1443,MARINE TERRACE WALK,8,MARINE TERRACE,MARINE TERRACE WALK,8 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440008,440008,37213.7772555687,31855.686172178,1.30436465592228,103.916108628733,103.916108628733,Marine Terrace
1444,MARINE TERRACE BREEZE,12,MARINE TERRACE,MARINE TERRACE BREEZE,12 MARINE TERRACE MARINE TERRACE BREEZE SINGAPORE 440012,440012,37172.7352619749,31882.4914682899,1.30460708550376,103.915739855584,103.915739855584,Marine Terrace
1445,PAYA LEBAR CRESCENT,,PAYA LEBAR CRESCENT,NIL,PAYA LEBAR CRESCENT,NIL,33483.5778419036,36736.0976927032,1.34849992442668,103.882592529879,103.882592529879,Paya Lebar
1446,KALLANG PAYA LEBAR EXPRESSWAY,,KALLANG PAYA LEBAR EXPRESSWAY,NIL,KALLANG PAYA LEBAR EXPRESSWAY,NIL,35066.7995982261,35646.9619785814,1.33865544205493,103.896820289963,103.896820289963,Paya Lebar
1447,PAYA LEBAR STREET,,PAYA LEBAR STREET,NIL,PAYA LEBAR STREET,NIL,33805.577261335,35682.8927034825,1.33897739033023,103.885485179223,103.885485179223,Paya Lebar
1448,PAYA LEBAR PLACE,,PAYA LEBAR PLACE,NIL,PAYA LEBAR PLACE,NIL,33357.2006562253,36843.8089880123,1.34947654603419,103.881456355029,103.881456355029,Paya Lebar
1449,PAYA LEBAR LINK,,PAYA LEBAR LINK,NIL,PAYA LEBAR LINK,NIL,34915.1570009966,33382.3648546711,1.31817184686962,103.895453997627,103.895453997627,Paya Lebar
1450,PAYA LEBAR ROAD,,PAYA LEBAR ROAD,NIL,PAYA LEBAR ROAD,NIL,34386.2824956632,34063.2372429068,1.3243296446424,103.890702751398,103.890702751398,Paya Lebar
1451,UPPER PAYA LEBAR ROAD,,UPPER PAYA LEBAR ROAD,NIL,UPPER PAYA LEBAR ROAD,NIL,33510.7380922436,36143.3616098539,1.34314097114111,103.882836214843,103.882836214843,Paya Lebar
1452,PAYA LEBAR WAY,,PAYA LEBAR WAY,NIL,PAYA LEBAR WAY,NIL,33715.9024987621,33937.7822258137,1.32319523288525,103.884679001933,103.884679001933,Paya Lebar
1453,PAYA LEBAR WALK,,PAYA LEBAR WALK,NIL,PAYA LEBAR WALK,NIL,33311.5104100935,36755.1156605046,1.34867427426201,103.881045885209,103.881045885209,Paya Lebar
1454,LORONG PAYA LEBAR,,LORONG PAYA LEBAR,NIL,LORONG PAYA LEBAR,NIL,33748.2649748232,35750.6961481642,1.33959021568442,103.884970461809,103.884970461809,Paya Lebar
1455,BEDOK SOUTH AVENUE 1,,BEDOK SOUTH AVENUE 1,NIL,BEDOK SOUTH AVENUE 1,NIL,39116.6381248951,33192.7052779492,1.3164562069246,103.933207061975,103.933207061975,Bedok South
1456,BEDOK SOUTH AVENUE 2,,BEDOK SOUTH AVENUE 2,NIL,BEDOK SOUTH AVENUE 2,NIL,39583.9818481801,33848.5838232782,1.32238689442477,103.937406737315,103.937406737315,Bedok South
1457,BEDOK SOUTH AVENUE 3,,BEDOK SOUTH AVENUE 3,NIL,BEDOK SOUTH AVENUE 3,NIL,40317.6515846497,33728.2645120391,1.32129891836714,103.94399906823,103.94399906823,Bedok South
1458,BEDOK SOUTH ROAD,,BEDOK SOUTH ROAD,NIL,BEDOK SOUTH ROAD,NIL,39640.0233851413,33616.9898790136,1.3202924619721,103.937910463289,103.937910463289,Bedok South
1459,BEDOK SOUTH SECONDARY SCHOOL,1,JALAN LANGGAR BEDOK,BEDOK SOUTH SECONDARY SCHOOL,1 JALAN LANGGAR BEDOK BEDOK SOUTH SECONDARY SCHOOL SINGAPORE 468585,468585,41095.5563319344,34152.6950651146,1.32513655159184,103.950989139261,103.950989139261,Bedok South
1460,DBS EXXONMOBIL BEDOK SOUTH AVENUE 1,799,BEDOK SOUTH AVENUE 1,DBS EXXONMOBIL BEDOK SOUTH AVENUE 1,799 BEDOK SOUTH AVENUE 1 DBS EXXONMOBIL BEDOK SOUTH AVENUE 1 SINGAPORE 469335,469335,39035.0275938911,33837.3502863199,1.32228550455303,103.932474096336,103.932474096336,Bedok South
1461,ESSO BEDOK SOUTH,799,BEDOK SOUTH AVENUE 1,ESSO BEDOK SOUTH,799 BEDOK SOUTH AVENUE 1 ESSO BEDOK SOUTH SINGAPORE 469335,469335,39035.7491220878,33838.0691509321,1.32229200544004,103.932480579897,103.932480579897,Bedok South
1462,BEDOK SOUTH HORIZON,152,BEDOK SOUTH ROAD,BEDOK SOUTH HORIZON,152 BEDOK SOUTH ROAD BEDOK SOUTH HORIZON SINGAPORE 460152,460152,40725.757392209,33368.2355844006,1.31804234817897,103.947665978593,103.947665978593,Bedok South
1463,BEDOK SOUTH HORIZON,152A,BEDOK SOUTH ROAD,BEDOK SOUTH HORIZON,152A BEDOK SOUTH ROAD BEDOK SOUTH HORIZON SINGAPORE 461152,461152,40695.875264748,33327.9659389462,1.31767817684758,103.947397456277,103.947397456277,Bedok South
1464,BEDOK SOUTH HORIZON,152B,BEDOK SOUTH ROAD,BEDOK SOUTH HORIZON,152B BEDOK SOUTH ROAD BEDOK SOUTH HORIZON SINGAPORE 462152,462152,40685.5553351631,33382.4852971137,1.31817123395165,103.947304749013,103.947304749013,Bedok South
1465,CHOA CHU KANG ROAD - TRACK 14,,CHOA CHU KANG ROAD - TRACK 14,NIL,CHOA CHU KANG ROAD - TRACK 14,NIL,15979.2692599519,39813.8677682514,1.37633651417178,103.72530295941,103.72530295941,Choa Chu Kang
1466,CHOA CHU KANG AVENUE 1,,CHOA CHU KANG AVENUE 1,NIL,CHOA CHU KANG AVENUE 1,NIL,18212.7309243904,39849.6461306911,1.37666150745506,103.745381803232,103.745381803232,Choa Chu Kang
1467,CHOA CHU KANG AVENUE 2,,CHOA CHU KANG AVENUE 2,NIL,CHOA CHU KANG AVENUE 2,NIL,17906.2847559786,40040.1996580296,1.37838214283059,103.74261946682,103.74261946682,Choa Chu Kang
1468,CHOA CHU KANG AVENUE 3,,CHOA CHU KANG AVENUE 3,NIL,CHOA CHU KANG AVENUE 3,NIL,17309.3624162824,39924.2687773254,1.3773336513945,103.737255676191,103.737255676191,Choa Chu Kang
1469,CHOA CHU KANG TRACK 33,,CHOA CHU KANG TRACK 33,NIL,CHOA CHU KANG TRACK 33,NIL,11862.3110981693,38867.453900947,1.36777145620534,103.688311430428,103.688311430428,Choa Chu Kang
1470,CHOA CHU KANG AVENUE 4,,CHOA CHU KANG AVENUE 4,NIL,CHOA CHU KANG AVENUE 4,NIL,17636.4843418252,40483.0856988191,1.38237896706781,103.740186042782,103.740186042782,Choa Chu Kang
1471,CHOA CHU KANG NORTH 5,,CHOA CHU KANG NORTH 5,NIL,CHOA CHU KANG NORTH 5,NIL,18350.4232581241,41538.1211959197,1.3919289820513,103.746608588015,103.746608588015,Choa Chu Kang
1472,CHOA CHU KANG AVENUE 5,,CHOA CHU KANG AVENUE 5,NIL,CHOA CHU KANG AVENUE 5,NIL,17540.2010145651,39726.1150281196,1.37554250863908,103.739327621629,103.739327621629,Choa Chu Kang
1473,CHOA CHU KANG STREET 51,,CHOA CHU KANG STREET 51,NIL,CHOA CHU KANG STREET 51,NIL,17957.3866571635,41471.5033266856,1.39132622915374,103.74307833787,103.74307833787,Choa Chu Kang
1474,CHOA CHU KANG STREET 52,,CHOA CHU KANG STREET 52,NIL,CHOA CHU KANG STREET 52,NIL,18055.3635426491,41858.4922712465,1.39482537315149,103.743957537792,103.743957537792,Choa Chu Kang
1475,HAVELOCK HEIGHTS,95,HAVELOCK ROAD,HAVELOCK HEIGHTS,95 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160095,160095,27947.6469563544,30098.5861012246,1.28847543074122,103.832848165751,103.832848165751,Havelock
1476,HAVELOCK HEIGHTS,94,HAVELOCK ROAD,HAVELOCK HEIGHTS,94 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160094,160094,27990.5342981117,30069.5900992565,1.28821320112553,103.833233526093,103.833233526093,Havelock
1477,HAVELOCK HEIGHTS,,NIL,HAVELOCK HEIGHTS,HAVELOCK HEIGHTS,NIL,27947.9890451068,30097.2555206604,1.2884633974384,103.832851239561,103.832851239561,Havelock
1478,HAVELOCK HEIGHTS,96,HAVELOCK ROAD,HAVELOCK HEIGHTS,96 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160096,160096,27905.630878509,30103.1225758214,1.28851645692397,103.832470634069,103.832470634069,Havelock
1479,HAVELOCK MRT STATION (TE16),110,ZION ROAD,HAVELOCK MRT STATION (TE16),110 ZION ROAD HAVELOCK MRT STATION (TE16) SINGAPORE 168604,168604,28029.7436560951,30101.8822241165,1.28850523975311,103.833585838226,103.833585838226,Havelock
1480,HAVELOCK MRT STATION EXIT 1,,NIL,HAVELOCK MRT STATION EXIT 1,HAVELOCK MRT STATION EXIT 1,NIL,28057.7449310478,29905.0604830123,1.28672525299039,103.833837440803,103.833837440803,Havelock
1481,HAVELOCK MRT STATION EXIT 2,,NIL,HAVELOCK MRT STATION EXIT 2,HAVELOCK MRT STATION EXIT 2,NIL,28019.3802616857,29933.6355481334,1.2869836758937,103.833492718787,103.833492718787,Havelock
1482,HAVELOCK MRT STATION EXIT 3,,NIL,HAVELOCK MRT STATION EXIT 3,HAVELOCK MRT STATION EXIT 3,NIL,28006.3431146666,30135.7296693195,1.28881134417388,103.83337557478,103.83337557478,Havelock
1483,HAVELOCK MRT STATION EXIT 4,,NIL,HAVELOCK MRT STATION EXIT 4,HAVELOCK MRT STATION EXIT 4,NIL,28070.3309035003,30288.2925960571,1.2901910696251,103.833950531678,103.833950531678,Havelock
1484,HAVELOCK MRT STATION EXIT 5,,NIL,HAVELOCK MRT STATION EXIT 5,HAVELOCK MRT STATION EXIT 5,NIL,28067.155913081,30220.8237166833,1.28958090478519,103.833922002929,103.833922002929,Havelock
1485,JELAPANG LRT STATION (BP12),70,BUKIT PANJANG RING ROAD,JELAPANG LRT STATION (BP12),70 BUKIT PANJANG RING ROAD JELAPANG LRT STATION (BP12) SINGAPORE 679941,679941,20345.1711083958,40964.2096878495,1.38673926997961,103.76453408646,103.76453408646,Jelapang
1486,TAMPINES 24-HR FAMILY CLINIC,201D,TAMPINES STREET 21,TAMPINES 24-HR FAMILY CLINIC,201D TAMPINES STREET 21 TAMPINES 24-HR FAMILY CLINIC SINGAPORE 524201,524201,41431.6325305495,37138.8363611996,1.35214194752099,103.954010279015,103.954010279015,Tampines
1487,TAMPINES 9 BUILDING,9,TAMPINES STREET 92,TAMPINES 9 BUILDING,9 TAMPINES STREET 92 TAMPINES 9 BUILDING SINGAPORE 528871,528871,40359.0873750318,36164.4395620096,1.34333032872635,103.944372397085,103.944372397085,Tampines
1488,TAMPINES ALCOVES,494F,TAMPINES STREET 43,TAMPINES ALCOVES,494F TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 526494,526494,41326.9885741109,38451.0820337385,1.36400945066996,103.953070572395,103.953070572395,Tampines
1489,TAMPINES ALCOVES,494E,TAMPINES STREET 43,TAMPINES ALCOVES,494E TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 525494,525494,41376.0244330084,38473.8480068874,1.36421531545345,103.953511202271,103.953511202271,Tampines
1490,TAMPINES ALCOVES,494D,TAMPINES STREET 43,TAMPINES ALCOVES,494D TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 524494,524494,41367.9562598048,38427.9414640218,1.36380015761494,103.953438683803,103.953438683803,Tampines
1491,TAMPINES ALCOVES,,NIL,TAMPINES ALCOVES,TAMPINES ALCOVES,NIL,41351.7065900657,38451.4566000365,1.36401282697584,103.953292680304,103.953292680304,Tampines
1492,TAMPINES ARCADIA,842E,TAMPINES STREET 82,TAMPINES ARCADIA,842E TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 525842,525842,39699.3884672895,37075.6463456117,1.35157120885478,103.938444966547,103.938444966547,Tampines
1493,TAMPINES ARCADIA,842B,TAMPINES STREET 82,TAMPINES ARCADIA,842B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522842,522842,39529.7978928294,37048.4830397889,1.35132561986977,103.936921079502,103.936921079502,Tampines
